date,stock_id,country,revenue,revenue_month,revenue_year,revenue_available_date
2025-08-01,6662,Taiwan,20079000,8,2025,2025-09-10
2025-09-01,6662,Taiwan,20975000,9,2025,2025-10-10
2025-10-01,6662,Taiwan,18287000,10,2025,2025-11-10
2025-11-01,6662,Taiwan,21561000,11,2025,2025-12-10
2025-12-01,6662,Taiwan,29442000,12,2025,2026-01-10
2025-01-01,6664,Taiwan,196477000,1,2025,2025-02-10
2025-02-01,6664,Taiwan,182518000,2,2025,2025-03-10
2025-03-01,6664,Taiwan,192398000,3,2025,2025-04-10
2025-04-01,6664,Taiwan,216531000,4,2025,2025-05-10
2025-05-01,6664,Taiwan,209820000,5,2025,2025-06-10
2025-06-01,6664,Taiwan,209245000,6,2025,2025-07-10
2025-07-01,6664,Taiwan,210999000,7,2025,2025-08-10
2025-08-01,6664,Taiwan,208126000,8,2025,2025-09-10
2025-09-01,6664,Taiwan,223074000,9,2025,2025-10-10
2025-10-01,6664,Taiwan,227693000,10,2025,2025-11-10
2025-11-01,6664,Taiwan,246770000,11,2025,2025-12-10
2025-12-01,6664,Taiwan,250805000,12,2025,2026-01-10
2025-01-01,6666,Taiwan,61937000,1,2025,2025-02-10
2025-02-01,6666,Taiwan,66741000,2,2025,2025-03-10
2025-03-01,6666,Taiwan,119469000,3,2025,2025-04-10
2025-04-01,6666,Taiwan,101981000,4,2025,2025-05-10
2025-05-01,6666,Taiwan,116644000,5,2025,2025-06-10
2025-06-01,6666,Taiwan,129546000,6,2025,2025-07-10
2025-07-01,6666,Taiwan,84131000,7,2025,2025-08-10
2025-08-01,6666,Taiwan,69461000,8,2025,2025-09-10
2025-09-01,6666,Taiwan,103691000,9,2025,2025-10-10
2025-10-01,6666,Taiwan,67109000,10,2025,2025-11-10
2025-11-01,6666,Taiwan,74006000,11,2025,2025-12-10
2025-12-01,6666,Taiwan,118177000,12,2025,2026-01-10
2025-01-01,6667,Taiwan,365115000,1,2025,2025-02-10
2025-02-01,6667,Taiwan,512448000,2,2025,2025-03-10
2025-03-01,6667,Taiwan,476939000,3,2025,2025-04-10
2025-04-01,6667,Taiwan,488304000,4,2025,2025-05-10
2025-05-01,6667,Taiwan,482741000,5,2025,2025-06-10
2025-06-01,6667,Taiwan,670305000,6,2025,2025-07-10
2025-07-01,6667,Taiwan,576478000,7,2025,2025-08-10
2025-08-01,6667,Taiwan,474204000,8,2025,2025-09-10
2025-09-01,6667,Taiwan,614818000,9,2025,2025-10-10
2025-10-01,6667,Taiwan,475023000,10,2025,2025-11-10
2025-11-01,6667,Taiwan,638995000,11,2025,2025-12-10
2025-12-01,6667,Taiwan,562795000,12,2025,2026-01-10
2025-01-01,6668,Taiwan,82917000,1,2025,2025-02-10
2025-02-01,6668,Taiwan,65807000,2,2025,2025-03-10
2025-03-01,6668,Taiwan,72444000,3,2025,2025-04-10
2025-04-01,6668,Taiwan,92145000,4,2025,2025-05-10
2025-05-01,6668,Taiwan,101196000,5,2025,2025-06-10
2025-06-01,6668,Taiwan,98344000,6,2025,2025-07-10
2025-07-01,6668,Taiwan,91374000,7,2025,2025-08-10
2025-08-01,6668,Taiwan,98428000,8,2025,2025-09-10
2025-09-01,6668,Taiwan,101522000,9,2025,2025-10-10
2025-10-01,6668,Taiwan,97719000,10,2025,2025-11-10
2025-11-01,6668,Taiwan,118714000,11,2025,2025-12-10
2025-12-01,6668,Taiwan,145524000,12,2025,2026-01-10
2025-01-01,6669,Taiwan,37506396000,1,2025,2025-02-10
2025-02-01,6669,Taiwan,46516815000,2,2025,2025-03-10
2025-03-01,6669,Taiwan,86632073000,3,2025,2025-04-10
2025-04-01,6669,Taiwan,63802622000,4,2025,2025-05-10
2025-05-01,6669,Taiwan,71132658000,5,2025,2025-06-10
2025-06-01,6669,Taiwan,85808220000,6,2025,2025-07-10
2025-07-01,6669,Taiwan,84528726000,7,2025,2025-08-10
2025-08-01,6669,Taiwan,95978718000,8,2025,2025-09-10
2025-09-01,6669,Taiwan,86316601000,9,2025,2025-10-10
2025-10-01,6669,Taiwan,91264205000,10,2025,2025-11-10
2025-11-01,6669,Taiwan,96885487000,11,2025,2025-12-10
2025-12-01,6669,Taiwan,104290789000,12,2025,2026-01-10
2025-01-01,6670,Taiwan,3668268000,1,2025,2025-02-10
2025-02-01,6670,Taiwan,1867662000,2,2025,2025-03-10
2025-03-01,6670,Taiwan,2941231000,3,2025,2025-04-10
2025-04-01,6670,Taiwan,2142047000,4,2025,2025-05-10
2025-05-01,6670,Taiwan,2182889000,5,2025,2025-06-10
2025-06-01,6670,Taiwan,2249729000,6,2025,2025-07-10
2025-07-01,6670,Taiwan,1891387000,7,2025,2025-08-10
2025-08-01,6670,Taiwan,1845631000,8,2025,2025-09-10
2025-09-01,6670,Taiwan,2157343000,9,2025,2025-10-10
2025-10-01,6670,Taiwan,2510477000,10,2025,2025-11-10
2025-11-01,6670,Taiwan,3092502000,11,2025,2025-12-10
2025-12-01,6670,Taiwan,3295179000,12,2025,2026-01-10
2025-01-01,6671,Taiwan,129054000,1,2025,2025-02-10
2025-02-01,6671,Taiwan,110485000,2,2025,2025-03-10
2025-03-01,6671,Taiwan,195972000,3,2025,2025-04-10
2025-04-01,6671,Taiwan,173826000,4,2025,2025-05-10
2025-05-01,6671,Taiwan,177659000,5,2025,2025-06-10
2025-06-01,6671,Taiwan,175225000,6,2025,2025-07-10
2025-07-01,6671,Taiwan,149038000,7,2025,2025-08-10
2025-08-01,6671,Taiwan,160108000,8,2025,2025-09-10
2025-09-01,6671,Taiwan,192186000,9,2025,2025-10-10
2025-10-01,6671,Taiwan,146195000,10,2025,2025-11-10
2025-11-01,6671,Taiwan,165824000,11,2025,2025-12-10
2025-12-01,6671,Taiwan,222461000,12,2025,2026-01-10
2025-01-01,6672,Taiwan,316828000,1,2025,2025-02-10
2025-02-01,6672,Taiwan,339959000,2,2025,2025-03-10
2025-03-01,6672,Taiwan,362143000,3,2025,2025-04-10
2025-04-01,6672,Taiwan,372454000,4,2025,2025-05-10
2025-05-01,6672,Taiwan,392926000,5,2025,2025-06-10
2025-06-01,6672,Taiwan,341113000,6,2025,2025-07-10
2025-07-01,6672,Taiwan,348652000,7,2025,2025-08-10
2025-08-01,6672,Taiwan,345507000,8,2025,2025-09-10
2025-09-01,6672,Taiwan,338399000,9,2025,2025-10-10
2025-10-01,6672,Taiwan,361529000,10,2025,2025-11-10
2025-11-01,6672,Taiwan,357953000,11,2025,2025-12-10
2025-12-01,6672,Taiwan,382732000,12,2025,2026-01-10
2025-01-01,6674,Taiwan,60294000,1,2025,2025-02-10
2025-02-01,6674,Taiwan,62812000,2,2025,2025-03-10
2025-03-01,6674,Taiwan,46639000,3,2025,2025-04-10
2025-04-01,6674,Taiwan,39559000,4,2025,2025-05-10
2025-05-01,6674,Taiwan,57711000,5,2025,2025-06-10
2025-06-01,6674,Taiwan,47337000,6,2025,2025-07-10
2025-07-01,6674,Taiwan,50358000,7,2025,2025-08-10
2025-08-01,6674,Taiwan,36525000,8,2025,2025-09-10
2025-09-01,6674,Taiwan,72661000,9,2025,2025-10-10
2025-10-01,6674,Taiwan,48506000,10,2025,2025-11-10
2025-11-01,6674,Taiwan,32880000,11,2025,2025-12-10
2025-12-01,6674,Taiwan,42608000,12,2025,2026-01-10
2025-01-01,6679,Taiwan,170209000,1,2025,2025-02-10
2025-02-01,6679,Taiwan,174427000,2,2025,2025-03-10
2025-03-01,6679,Taiwan,174703000,3,2025,2025-04-10
2025-04-01,6679,Taiwan,162284000,4,2025,2025-05-10
2025-05-01,6679,Taiwan,168324000,5,2025,2025-06-10
2025-06-01,6679,Taiwan,162537000,6,2025,2025-07-10
2025-07-01,6679,Taiwan,160561000,7,2025,2025-08-10
2025-08-01,6679,Taiwan,160742000,8,2025,2025-09-10
2025-09-01,6679,Taiwan,155156000,9,2025,2025-10-10
2025-10-01,6679,Taiwan,161125000,10,2025,2025-11-10
2025-11-01,6679,Taiwan,158148000,11,2025,2025-12-10
2025-12-01,6679,Taiwan,157473000,12,2025,2026-01-10
2025-01-01,6680,Taiwan,47290000,1,2025,2025-02-10
2025-02-01,6680,Taiwan,25966000,2,2025,2025-03-10
2025-03-01,6680,Taiwan,45683000,3,2025,2025-04-10
2025-04-01,6680,Taiwan,34040000,4,2025,2025-05-10
2025-05-01,6680,Taiwan,37338000,5,2025,2025-06-10
2025-06-01,6680,Taiwan,51644000,6,2025,2025-07-10
2025-07-01,6680,Taiwan,34494000,7,2025,2025-08-10
2025-08-01,6680,Taiwan,41667000,8,2025,2025-09-10
2025-09-01,6680,Taiwan,65117000,9,2025,2025-10-10
2025-10-01,6680,Taiwan,58617000,10,2025,2025-11-10
2025-11-01,6680,Taiwan,46955000,11,2025,2025-12-10
2025-12-01,6680,Taiwan,75059000,12,2025,2026-01-10
2025-01-01,6683,Taiwan,150098000,1,2025,2025-02-10
2025-02-01,6683,Taiwan,152588000,2,2025,2025-03-10
2025-03-01,6683,Taiwan,151560000,3,2025,2025-04-10
2025-04-01,6683,Taiwan,179862000,4,2025,2025-05-10
2025-05-01,6683,Taiwan,180490000,5,2025,2025-06-10
2025-06-01,6683,Taiwan,185723000,6,2025,2025-07-10
2025-07-01,6683,Taiwan,185082000,7,2025,2025-08-10
2025-08-01,6683,Taiwan,185567000,8,2025,2025-09-10
2025-09-01,6683,Taiwan,184998000,9,2025,2025-10-10
2025-10-01,6683,Taiwan,195692000,10,2025,2025-11-10
2025-11-01,6683,Taiwan,194881000,11,2025,2025-12-10
2025-12-01,6683,Taiwan,189426000,12,2025,2026-01-10
2025-01-01,6684,Taiwan,25549000,1,2025,2025-02-10
2025-02-01,6684,Taiwan,22944000,2,2025,2025-03-10
2025-03-01,6684,Taiwan,31031000,3,2025,2025-04-10
2025-04-01,6684,Taiwan,30796000,4,2025,2025-05-10
2025-05-01,6684,Taiwan,27577000,5,2025,2025-06-10
2025-06-01,6684,Taiwan,22942000,6,2025,2025-07-10
2025-07-01,6684,Taiwan,24917000,7,2025,2025-08-10
2025-08-01,6684,Taiwan,24647000,8,2025,2025-09-10
2025-09-01,6684,Taiwan,28630000,9,2025,2025-10-10
2025-10-01,6684,Taiwan,24887000,10,2025,2025-11-10
2025-11-01,6684,Taiwan,22163000,11,2025,2025-12-10
2025-12-01,6684,Taiwan,30924000,12,2025,2026-01-10
2025-01-01,6689,Taiwan,1047885000,1,2025,2025-02-10
2025-02-01,6689,Taiwan,1025947000,2,2025,2025-03-10
2025-03-01,6689,Taiwan,1125432000,3,2025,2025-04-10
2025-04-01,6689,Taiwan,1153301000,4,2025,2025-05-10
2025-05-01,6689,Taiwan,1030933000,5,2025,2025-06-10
2025-06-01,6689,Taiwan,1025588000,6,2025,2025-07-10
2025-07-01,6689,Taiwan,937284000,7,2025,2025-08-10
2025-08-01,6689,Taiwan,987047000,8,2025,2025-09-10
2025-09-01,6689,Taiwan,1066288000,9,2025,2025-10-10
2025-10-01,6689,Taiwan,1061871000,10,2025,2025-11-10
2025-11-01,6689,Taiwan,969024000,11,2025,2025-12-10
2025-12-01,6689,Taiwan,1044759000,12,2025,2026-01-10
2025-01-01,6690,Taiwan,151132000,1,2025,2025-02-10
2025-02-01,6690,Taiwan,159163000,2,2025,2025-03-10
2025-03-01,6690,Taiwan,206033000,3,2025,2025-04-10
2025-04-01,6690,Taiwan,185108000,4,2025,2025-05-10
2025-05-01,6690,Taiwan,189300000,5,2025,2025-06-10
2025-06-01,6690,Taiwan,223308000,6,2025,2025-07-10
2025-07-01,6690,Taiwan,193693000,7,2025,2025-08-10
2025-08-01,6690,Taiwan,203144000,8,2025,2025-09-10
2025-09-01,6690,Taiwan,229398000,9,2025,2025-10-10
2025-10-01,6690,Taiwan,193967000,10,2025,2025-11-10
2025-11-01,6690,Taiwan,232411000,11,2025,2025-12-10
2025-12-01,6690,Taiwan,265300000,12,2025,2026-01-10
2025-01-01,6691,Taiwan,1311668000,1,2025,2025-02-10
2025-02-01,6691,Taiwan,1314660000,2,2025,2025-03-10
2025-03-01,6691,Taiwan,1320063000,3,2025,2025-04-10
2025-04-01,6691,Taiwan,1714980000,4,2025,2025-05-10
2025-05-01,6691,Taiwan,2103360000,5,2025,2025-06-10
2025-06-01,6691,Taiwan,2063168000,6,2025,2025-07-10
2025-07-01,6691,Taiwan,1719406000,7,2025,2025-08-10
2025-08-01,6691,Taiwan,1685471000,8,2025,2025-09-10
2025-09-01,6691,Taiwan,2144452000,9,2025,2025-10-10
2025-10-01,6691,Taiwan,1999278000,10,2025,2025-11-10
2025-11-01,6691,Taiwan,1863801000,11,2025,2025-12-10
2025-12-01,6691,Taiwan,3111794000,12,2025,2026-01-10
2025-01-01,6692,Taiwan,198712000,1,2025,2025-02-10
2025-02-01,6692,Taiwan,344327000,2,2025,2025-03-10
2025-03-01,6692,Taiwan,219216000,3,2025,2025-04-10
2025-04-01,6692,Taiwan,72238000,4,2025,2025-05-10
2025-05-01,6692,Taiwan,102065000,5,2025,2025-06-10
2025-06-01,6692,Taiwan,83417000,6,2025,2025-07-10
2025-07-01,6692,Taiwan,33676000,7,2025,2025-08-10
2025-08-01,6692,Taiwan,85846000,8,2025,2025-09-10
2025-09-01,6692,Taiwan,114050000,9,2025,2025-10-10
2025-10-01,6692,Taiwan,89387000,10,2025,2025-11-10
2025-11-01,6692,Taiwan,57882000,11,2025,2025-12-10
2025-12-01,6692,Taiwan,62445000,12,2025,2026-01-10
2025-01-01,6693,Taiwan,114919000,1,2025,2025-02-10
2025-02-01,6693,Taiwan,107245000,2,2025,2025-03-10
2025-03-01,6693,Taiwan,91257000,3,2025,2025-04-10
2025-04-01,6693,Taiwan,110056000,4,2025,2025-05-10
2025-05-01,6693,Taiwan,99362000,5,2025,2025-06-10
2025-06-01,6693,Taiwan,113179000,6,2025,2025-07-10
2025-07-01,6693,Taiwan,116064000,7,2025,2025-08-10
2025-08-01,6693,Taiwan,117280000,8,2025,2025-09-10
2025-09-01,6693,Taiwan,121624000,9,2025,2025-10-10
2025-10-01,6693,Taiwan,127757000,10,2025,2025-11-10
2025-11-01,6693,Taiwan,135197000,11,2025,2025-12-10
2025-12-01,6693,Taiwan,159827000,12,2025,2026-01-10
2025-01-01,6695,Taiwan,70016000,1,2025,2025-02-10
2025-02-01,6695,Taiwan,80340000,2,2025,2025-03-10
2025-03-01,6695,Taiwan,91615000,3,2025,2025-04-10
2025-04-01,6695,Taiwan,101687000,4,2025,2025-05-10
2025-05-01,6695,Taiwan,103019000,5,2025,2025-06-10
2025-06-01,6695,Taiwan,123323000,6,2025,2025-07-10
2025-07-01,6695,Taiwan,91684000,7,2025,2025-08-10
2025-08-01,6695,Taiwan,90841000,8,2025,2025-09-10
2025-09-01,6695,Taiwan,91115000,9,2025,2025-10-10
2025-10-01,6695,Taiwan,80146000,10,2025,2025-11-10
2025-11-01,6695,Taiwan,108688000,11,2025,2025-12-10
2025-12-01,6695,Taiwan,93171000,12,2025,2026-01-10
2025-01-01,6697,Taiwan,212814000,1,2025,2025-02-10
2025-02-01,6697,Taiwan,62970000,2,2025,2025-03-10
2025-03-01,6697,Taiwan,114646000,3,2025,2025-04-10
2025-04-01,6697,Taiwan,106166000,4,2025,2025-05-10
2025-05-01,6697,Taiwan,88983000,5,2025,2025-06-10
2025-06-01,6697,Taiwan,103794000,6,2025,2025-07-10
2025-07-01,6697,Taiwan,143361000,7,2025,2025-08-10
2025-08-01,6697,Taiwan,95284000,8,2025,2025-09-10
2025-09-01,6697,Taiwan,93245000,9,2025,2025-10-10
2025-10-01,6697,Taiwan,144173000,10,2025,2025-11-10
2025-11-01,6697,Taiwan,98673000,11,2025,2025-12-10
2025-12-01,6697,Taiwan,88214000,12,2025,2026-01-10
2025-01-01,6698,Taiwan,54595000,1,2025,2025-02-10
2025-02-01,6698,Taiwan,56187000,2,2025,2025-03-10
2025-03-01,6698,Taiwan,73999000,3,2025,2025-04-10
2025-04-01,6698,Taiwan,82637000,4,2025,2025-05-10
2025-05-01,6698,Taiwan,87263000,5,2025,2025-06-10
2025-06-01,6698,Taiwan,95650000,6,2025,2025-07-10
2025-07-01,6698,Taiwan,111239000,7,2025,2025-08-10
2025-08-01,6698,Taiwan,118927000,8,2025,2025-09-10
2025-09-01,6698,Taiwan,124073000,9,2025,2025-10-10
2025-10-01,6698,Taiwan,118083000,10,2025,2025-11-10
2025-11-01,6698,Taiwan,101620000,11,2025,2025-12-10
2025-12-01,6698,Taiwan,132383000,12,2025,2026-01-10
2025-01-01,6703,Taiwan,215921000,1,2025,2025-02-10
2025-02-01,6703,Taiwan,187328000,2,2025,2025-03-10
2025-03-01,6703,Taiwan,277015000,3,2025,2025-04-10
2025-04-01,6703,Taiwan,288945000,4,2025,2025-05-10
2025-05-01,6703,Taiwan,263533000,5,2025,2025-06-10
2025-06-01,6703,Taiwan,278243000,6,2025,2025-07-10
2025-07-01,6703,Taiwan,199435000,7,2025,2025-08-10
2025-08-01,6703,Taiwan,266333000,8,2025,2025-09-10
2025-09-01,6703,Taiwan,206727000,9,2025,2025-10-10
2025-10-01,6703,Taiwan,297641000,10,2025,2025-11-10
2025-11-01,6703,Taiwan,533598000,11,2025,2025-12-10
2025-12-01,6703,Taiwan,272090000,12,2025,2026-01-10
2025-01-01,6706,Taiwan,139265000,1,2025,2025-02-10
2025-02-01,6706,Taiwan,143771000,2,2025,2025-03-10
2025-03-01,6706,Taiwan,137262000,3,2025,2025-04-10
2025-04-01,6706,Taiwan,92826000,4,2025,2025-05-10
2025-05-01,6706,Taiwan,71232000,5,2025,2025-06-10
2025-06-01,6706,Taiwan,85818000,6,2025,2025-07-10
2025-07-01,6706,Taiwan,35014000,7,2025,2025-08-10
2025-08-01,6706,Taiwan,35201000,8,2025,2025-09-10
2025-09-01,6706,Taiwan,37927000,9,2025,2025-10-10
2025-10-01,6706,Taiwan,37302000,10,2025,2025-11-10
2025-11-01,6706,Taiwan,40683000,11,2025,2025-12-10
2025-12-01,6706,Taiwan,43178000,12,2025,2026-01-10
2025-01-01,6708,Taiwan,16224000,1,2025,2025-02-10
2025-02-01,6708,Taiwan,21002000,2,2025,2025-03-10
2025-03-01,6708,Taiwan,25184000,3,2025,2025-04-10
2025-04-01,6708,Taiwan,28175000,4,2025,2025-05-10
2025-05-01,6708,Taiwan,28279000,5,2025,2025-06-10
2025-06-01,6708,Taiwan,30149000,6,2025,2025-07-10
2025-07-01,6708,Taiwan,26332000,7,2025,2025-08-10
2025-08-01,6708,Taiwan,22354000,8,2025,2025-09-10
2025-09-01,6708,Taiwan,22252000,9,2025,2025-10-10
2025-10-01,6708,Taiwan,20306000,10,2025,2025-11-10
2025-11-01,6708,Taiwan,20438000,11,2025,2025-12-10
2025-12-01,6708,Taiwan,20320000,12,2025,2026-01-10
2025-01-01,6712,Taiwan,59510000,1,2025,2025-02-10
2025-02-01,6712,Taiwan,62586000,2,2025,2025-03-10
2025-03-01,6712,Taiwan,60895000,3,2025,2025-04-10
2025-04-01,6712,Taiwan,67544000,4,2025,2025-05-10
2025-05-01,6712,Taiwan,72460000,5,2025,2025-06-10
2025-06-01,6712,Taiwan,80874000,6,2025,2025-07-10
2025-07-01,6712,Taiwan,82211000,7,2025,2025-08-10
2025-08-01,6712,Taiwan,90537000,8,2025,2025-09-10
2025-09-01,6712,Taiwan,91104000,9,2025,2025-10-10
2025-10-01,6712,Taiwan,111130000,10,2025,2025-11-10
2025-11-01,6712,Taiwan,125029000,11,2025,2025-12-10
2025-12-01,6712,Taiwan,128011000,12,2025,2026-01-10
2025-01-01,6715,Taiwan,150963000,1,2025,2025-02-10
2025-02-01,6715,Taiwan,107278000,2,2025,2025-03-10
2025-03-01,6715,Taiwan,176385000,3,2025,2025-04-10
2025-04-01,6715,Taiwan,185944000,4,2025,2025-05-10
2025-05-01,6715,Taiwan,160718000,5,2025,2025-06-10
2025-06-01,6715,Taiwan,144788000,6,2025,2025-07-10
2025-07-01,6715,Taiwan,125326000,7,2025,2025-08-10
2025-08-01,6715,Taiwan,77384000,8,2025,2025-09-10
2025-09-01,6715,Taiwan,104758000,9,2025,2025-10-10
2025-10-01,6715,Taiwan,131187000,10,2025,2025-11-10
2025-11-01,6715,Taiwan,138445000,11,2025,2025-12-10
2025-12-01,6715,Taiwan,177212000,12,2025,2026-01-10
2025-01-01,6716,Taiwan,47936000,1,2025,2025-02-10
2025-02-01,6716,Taiwan,78608000,2,2025,2025-03-10
2025-03-01,6716,Taiwan,92614000,3,2025,2025-04-10
2025-04-01,6716,Taiwan,124466000,4,2025,2025-05-10
2025-05-01,6716,Taiwan,101705000,5,2025,2025-06-10
2025-06-01,6716,Taiwan,94017000,6,2025,2025-07-10
2025-07-01,6716,Taiwan,83887000,7,2025,2025-08-10
2025-08-01,6716,Taiwan,82185000,8,2025,2025-09-10
2025-09-01,6716,Taiwan,106255000,9,2025,2025-10-10
2025-10-01,6716,Taiwan,84473000,10,2025,2025-11-10
2025-11-01,6716,Taiwan,80930000,11,2025,2025-12-10
2025-12-01,6716,Taiwan,104828000,12,2025,2026-01-10
2025-01-01,6719,Taiwan,340882000,1,2025,2025-02-10
2025-02-01,6719,Taiwan,247172000,2,2025,2025-03-10
2025-03-01,6719,Taiwan,390989000,3,2025,2025-04-10
2025-04-01,6719,Taiwan,435917000,4,2025,2025-05-10
2025-05-01,6719,Taiwan,405930000,5,2025,2025-06-10
2025-06-01,6719,Taiwan,385338000,6,2025,2025-07-10
2025-07-01,6719,Taiwan,359697000,7,2025,2025-08-10
2025-08-01,6719,Taiwan,420800000,8,2025,2025-09-10
2025-09-01,6719,Taiwan,405007000,9,2025,2025-10-10
2025-10-01,6719,Taiwan,427267000,10,2025,2025-11-10
2025-11-01,6719,Taiwan,419997000,11,2025,2025-12-10
2025-12-01,6719,Taiwan,342287000,12,2025,2026-01-10
2025-01-01,6720,Taiwan,42381000,1,2025,2025-02-10
2025-02-01,6720,Taiwan,43029000,2,2025,2025-03-10
2025-03-01,6720,Taiwan,47567000,3,2025,2025-04-10
2025-04-01,6720,Taiwan,46663000,4,2025,2025-05-10
2025-05-01,6720,Taiwan,40075000,5,2025,2025-06-10
2025-06-01,6720,Taiwan,36172000,6,2025,2025-07-10
2025-07-01,6720,Taiwan,31304000,7,2025,2025-08-10
2025-08-01,6720,Taiwan,25904000,8,2025,2025-09-10
2025-09-01,6720,Taiwan,29550000,9,2025,2025-10-10
2025-10-01,6720,Taiwan,29718000,10,2025,2025-11-10
2025-11-01,6720,Taiwan,32766000,11,2025,2025-12-10
2025-12-01,6720,Taiwan,30724000,12,2025,2026-01-10
2025-01-01,6721,Taiwan,293442000,1,2025,2025-02-10
2025-02-01,6721,Taiwan,283809000,2,2025,2025-03-10
2025-03-01,6721,Taiwan,291693000,3,2025,2025-04-10
2025-04-01,6721,Taiwan,294670000,4,2025,2025-05-10
2025-05-01,6721,Taiwan,293155000,5,2025,2025-06-10
2025-06-01,6721,Taiwan,302918000,6,2025,2025-07-10
2025-07-01,6721,Taiwan,313252000,7,2025,2025-08-10
2025-08-01,6721,Taiwan,304639000,8,2025,2025-09-10
2025-09-01,6721,Taiwan,300805000,9,2025,2025-10-10
2025-10-01,6721,Taiwan,305709000,10,2025,2025-11-10
2025-11-01,6721,Taiwan,305689000,11,2025,2025-12-10
2025-12-01,6721,Taiwan,336819000,12,2025,2026-01-10
2025-11-01,6722,Taiwan,418495000,11,2025,2025-12-10
2025-12-01,6722,Taiwan,415598000,12,2025,2026-01-10
2025-10-01,6725,Taiwan,386750000,10,2025,2025-11-10
2025-11-01,6725,Taiwan,280444000,11,2025,2025-12-10
2025-12-01,6725,Taiwan,359966000,12,2025,2026-01-10
2025-01-01,6727,Taiwan,74039000,1,2025,2025-02-10
2025-02-01,6727,Taiwan,39793000,2,2025,2025-03-10
2025-03-01,6727,Taiwan,146469000,3,2025,2025-04-10
2025-04-01,6727,Taiwan,106567000,4,2025,2025-05-10
2025-05-01,6727,Taiwan,127098000,5,2025,2025-06-10
2025-06-01,6727,Taiwan,185923000,6,2025,2025-07-10
2025-07-01,6727,Taiwan,140866000,7,2025,2025-08-10
2025-08-01,6727,Taiwan,138790000,8,2025,2025-09-10
2025-09-01,6727,Taiwan,146248000,9,2025,2025-10-10
2025-10-01,6727,Taiwan,95193000,10,2025,2025-11-10
2025-11-01,6727,Taiwan,176628000,11,2025,2025-12-10
2025-12-01,6727,Taiwan,252750000,12,2025,2026-01-10
2025-01-01,6728,Taiwan,268690000,1,2025,2025-02-10
2025-02-01,6728,Taiwan,284685000,2,2025,2025-03-10
2025-03-01,6728,Taiwan,428045000,3,2025,2025-04-10
2025-04-01,6728,Taiwan,613031000,4,2025,2025-05-10
2025-05-01,6728,Taiwan,476989000,5,2025,2025-06-10
2025-06-01,6728,Taiwan,345935000,6,2025,2025-07-10
2025-07-01,6728,Taiwan,313874000,7,2025,2025-08-10
2025-08-01,6728,Taiwan,329066000,8,2025,2025-09-10
2025-09-01,6728,Taiwan,370317000,9,2025,2025-10-10
2025-10-01,6728,Taiwan,383504000,10,2025,2025-11-10
2025-11-01,6728,Taiwan,373293000,11,2025,2025-12-10
2025-12-01,6728,Taiwan,547872000,12,2025,2026-01-10
2025-09-01,6730,Taiwan,40795000,9,2025,2025-10-10
2025-10-01,6730,Taiwan,42557000,10,2025,2025-11-10
2025-11-01,6730,Taiwan,37381000,11,2025,2025-12-10
2025-12-01,6730,Taiwan,43987000,12,2025,2026-01-10
2025-01-01,6732,Taiwan,390981000,1,2025,2025-02-10
2025-02-01,6732,Taiwan,376904000,2,2025,2025-03-10
2025-03-01,6732,Taiwan,395177000,3,2025,2025-04-10
2025-04-01,6732,Taiwan,367955000,4,2025,2025-05-10
2025-05-01,6732,Taiwan,465760000,5,2025,2025-06-10
2025-06-01,6732,Taiwan,377014000,6,2025,2025-07-10
2025-07-01,6732,Taiwan,373389000,7,2025,2025-08-10
2025-08-01,6732,Taiwan,335561000,8,2025,2025-09-10
2025-09-01,6732,Taiwan,348817000,9,2025,2025-10-10
2025-10-01,6732,Taiwan,371030000,10,2025,2025-11-10
2025-11-01,6732,Taiwan,334158000,11,2025,2025-12-10
2025-12-01,6732,Taiwan,425118000,12,2025,2026-01-10
2025-01-01,6733,Taiwan,17330000,1,2025,2025-02-10
2025-02-01,6733,Taiwan,15097000,2,2025,2025-03-10
2025-03-01,6733,Taiwan,15045000,3,2025,2025-04-10
2025-04-01,6733,Taiwan,19424000,4,2025,2025-05-10
2025-05-01,6733,Taiwan,18735000,5,2025,2025-06-10
2025-06-01,6733,Taiwan,14558000,6,2025,2025-07-10
2025-07-01,6733,Taiwan,24492000,7,2025,2025-08-10
2025-08-01,6733,Taiwan,17635000,8,2025,2025-09-10
2025-09-01,6733,Taiwan,19535000,9,2025,2025-10-10
2025-10-01,6733,Taiwan,17141000,10,2025,2025-11-10
2025-11-01,6733,Taiwan,20141000,11,2025,2025-12-10
2025-12-01,6733,Taiwan,23204000,12,2025,2026-01-10
2025-01-01,6735,Taiwan,32354000,1,2025,2025-02-10
2025-02-01,6735,Taiwan,20979000,2,2025,2025-03-10
2025-03-01,6735,Taiwan,10977000,3,2025,2025-04-10
2025-04-01,6735,Taiwan,20085000,4,2025,2025-05-10
2025-05-01,6735,Taiwan,14701000,5,2025,2025-06-10
2025-06-01,6735,Taiwan,28884000,6,2025,2025-07-10
2025-07-01,6735,Taiwan,30683000,7,2025,2025-08-10
2025-08-01,6735,Taiwan,23431000,8,2025,2025-09-10
2025-09-01,6735,Taiwan,40612000,9,2025,2025-10-10
2025-10-01,6735,Taiwan,41382000,10,2025,2025-11-10
2025-11-01,6735,Taiwan,39720000,11,2025,2025-12-10
2025-12-01,6735,Taiwan,39675000,12,2025,2026-01-10
2025-01-01,6739,Taiwan,45776000,1,2025,2025-02-10
