date,stock_id,EPS,statement_available_date
2025-12-31,3027,-1.36,2026-03-31
2026-03-31,3027,0.05,2026-05-15
2026-06-30,3027,-0.11,2026-08-14
2019-03-31,3028,0.35,2019-05-15
2019-06-30,3028,0.25,2019-08-14
2019-09-30,3028,0.41,2019-11-14
2019-12-31,3028,0.07,2020-03-31
2020-03-31,3028,0.24,2020-05-15
2020-06-30,3028,0.65,2020-08-14
2020-09-30,3028,0.69,2020-11-14
2020-12-31,3028,0.63,2021-03-31
2021-03-31,3028,0.9,2021-05-15
2021-06-30,3028,1.15,2021-08-14
2021-09-30,3028,1.2,2021-11-14
2021-12-31,3028,0.85,2022-03-31
2022-03-31,3028,1.1,2022-05-15
2022-06-30,3028,0.98,2022-08-14
2022-09-30,3028,0.65,2022-11-14
2022-12-31,3028,0.57,2023-03-31
2023-03-31,3028,0.52,2023-05-15
2023-06-30,3028,0.52,2023-08-14
2023-09-30,3028,0.86,2023-11-14
2023-12-31,3028,0.12,2024-03-31
2024-03-31,3028,0.34,2024-05-15
2024-06-30,3028,0.43,2024-08-14
2024-09-30,3028,0.43,2024-11-14
2024-12-31,3028,0.88,2025-03-31
2025-03-31,3028,1.09,2025-05-15
2025-06-30,3028,0.13,2025-08-14
2025-09-30,3028,0.78,2025-11-14
2025-12-31,3028,1.15,2026-03-31
2026-03-31,3028,3.05,2026-05-15
2026-06-30,3028,2.19,2026-08-14
2019-03-31,3029,0.7,2019-05-15
2019-06-30,3029,0.8,2019-08-14
2019-09-30,3029,0.42,2019-11-14
2019-12-31,3029,1.35,2020-03-31
2020-03-31,3029,0.75,2020-05-15
2020-06-30,3029,1.15,2020-08-14
2020-09-30,3029,0.92,2020-11-14
2020-12-31,3029,0.73,2021-03-31
2021-03-31,3029,0.92,2021-05-15
2021-06-30,3029,0.93,2021-08-14
2021-09-30,3029,1.42,2021-11-14
2021-12-31,3029,0.96,2022-03-31
2022-03-31,3029,0.97,2022-05-15
2022-06-30,3029,0.92,2022-08-14
2022-09-30,3029,1.25,2022-11-14
2022-12-31,3029,0.89,2023-03-31
2023-03-31,3029,1.17,2023-05-15
2023-06-30,3029,0.98,2023-08-14
2023-09-30,3029,1.26,2023-11-14
2023-12-31,3029,1.09,2024-03-31
2024-03-31,3029,1.29,2024-05-15
2024-06-30,3029,1.26,2024-08-14
2024-09-30,3029,1.33,2024-11-14
2024-12-31,3029,1.33,2025-03-31
2025-03-31,3029,1.52,2025-05-15
2025-06-30,3029,1.69,2025-08-14
2025-09-30,3029,1.71,2025-11-14
2025-12-31,3029,1.62,2026-03-31
2026-03-31,3029,1.77,2026-05-15
2026-06-30,3029,1.86,2026-08-14
2019-03-31,3030,1.01,2019-05-15
2019-06-30,3030,1.19,2019-08-14
2019-09-30,3030,0.91,2019-11-14
2019-12-31,3030,0.86,2020-03-31
2020-03-31,3030,1.14,2020-05-15
2020-06-30,3030,1.58,2020-08-14
2020-09-30,3030,1.32,2020-11-14
2020-12-31,3030,0.59,2021-03-31
2021-03-31,3030,1.25,2021-05-15
2021-06-30,3030,1.47,2021-08-14
2021-09-30,3030,1.22,2021-11-14
2021-12-31,3030,1.08,2022-03-31
2022-03-31,3030,2.5,2022-05-15
2022-06-30,3030,2.22,2022-08-14
2022-09-30,3030,2.06,2022-11-14
2022-12-31,3030,1.35,2023-03-31
2023-03-31,3030,1.15,2023-05-15
2023-06-30,3030,0.87,2023-08-14
2023-09-30,3030,1.04,2023-11-14
2023-12-31,3030,1.18,2024-03-31
2024-03-31,3030,1.93,2024-05-15
2024-06-30,3030,1.97,2024-08-14
2024-09-30,3030,1.64,2024-11-14
2024-12-31,3030,2.24,2025-03-31
2025-03-31,3030,2.45,2025-05-15
2025-06-30,3030,2.21,2025-08-14
2025-09-30,3030,2.93,2025-11-14
2025-12-31,3030,2.9,2026-03-31
2026-03-31,3030,3.5,2026-05-15
2026-06-30,3030,3.86,2026-08-14
2019-03-31,3031,0.15,2019-05-15
2019-06-30,3031,0.38,2019-08-14
2019-09-30,3031,0.46,2019-11-14
2019-12-31,3031,0.3,2020-03-31
2020-03-31,3031,0.02,2020-05-15
2020-06-30,3031,0.27,2020-08-14
2020-09-30,3031,0.22,2020-11-14
2020-12-31,3031,0.23,2021-03-31
2021-03-31,3031,0.28,2021-05-15
2021-06-30,3031,0.69,2021-08-14
2021-09-30,3031,0.27,2021-11-14
2021-12-31,3031,0.21,2022-03-31
2022-03-31,3031,0.05,2022-05-15
2022-06-30,3031,0.6,2022-08-14
2022-09-30,3031,0.2,2022-11-14
2022-12-31,3031,0.31,2023-03-31
2023-03-31,3031,0.23,2023-05-15
2023-06-30,3031,0.14,2023-08-14
2023-09-30,3031,0.26,2023-11-14
2023-12-31,3031,0.43,2024-03-31
2024-03-31,3031,0.19,2024-05-15
2024-06-30,3031,0.33,2024-08-14
2024-09-30,3031,0.45,2024-11-14
2024-12-31,3031,0.12,2025-03-31
2025-03-31,3031,0.1,2025-05-15
2025-06-30,3031,0.64,2025-08-14
2025-09-30,3031,0.15,2025-11-14
2025-12-31,3031,0.2,2026-03-31
2026-03-31,3031,0.13,2026-05-15
2026-06-30,3031,0.44,2026-08-14
2019-03-31,3032,0.52,2019-05-15
2019-06-30,3032,0.62,2019-08-14
2019-09-30,3032,0.77,2019-11-14
2019-12-31,3032,0.59,2020-03-31
2020-03-31,3032,0.67,2020-05-15
2020-06-30,3032,1.19,2020-08-14
2020-09-30,3032,1.51,2020-11-14
2020-12-31,3032,0.84,2021-03-31
2021-03-31,3032,0.64,2021-05-15
2021-06-30,3032,0.85,2021-08-14
2021-09-30,3032,0.68,2021-11-14
2021-12-31,3032,0.46,2022-03-31
2022-03-31,3032,0.65,2022-05-15
2022-06-30,3032,0.94,2022-08-14
2022-09-30,3032,0.89,2022-11-14
2022-12-31,3032,0.8,2023-03-31
2023-03-31,3032,0.86,2023-05-15
2023-06-30,3032,1.75,2023-08-14
2023-09-30,3032,1.62,2023-11-14
2023-12-31,3032,1.19,2024-03-31
2024-03-31,3032,1.4,2024-05-15
2024-06-30,3032,1.92,2024-08-14
2024-09-30,3032,0.62,2024-11-14
2024-12-31,3032,0.67,2025-03-31
2025-03-31,3032,1.42,2025-05-15
2025-06-30,3032,-4.36,2025-08-14
2025-09-30,3032,0.76,2025-11-14
2025-12-31,3032,-5.76,2026-03-31
2026-03-31,3032,0.85,2026-05-15
2026-06-30,3032,1.0,2026-08-14
2019-03-31,3033,0.22,2019-05-15
2019-06-30,3033,0.25,2019-08-14
2019-09-30,3033,0.19,2019-11-14
2019-12-31,3033,0.08,2020-03-31
2020-03-31,3033,0.25,2020-05-15
2020-06-30,3033,0.55,2020-08-14
2020-09-30,3033,0.64,2020-11-14
2020-12-31,3033,0.46,2021-03-31
2021-03-31,3033,0.75,2021-05-15
2021-06-30,3033,1.24,2021-08-14
2021-09-30,3033,1.42,2021-11-14
2021-12-31,3033,1.13,2022-03-31
2022-03-31,3033,1.21,2022-05-15
2022-06-30,3033,1.29,2022-08-14
2022-09-30,3033,0.88,2022-11-14
2022-12-31,3033,0.65,2023-03-31
2023-03-31,3033,0.4,2023-05-15
2023-06-30,3033,0.32,2023-08-14
2023-09-30,3033,0.59,2023-11-14
2023-12-31,3033,0.53,2024-03-31
2024-03-31,3033,0.39,2024-05-15
2024-06-30,3033,0.84,2024-08-14
2024-09-30,3033,0.76,2024-11-14
2024-12-31,3033,0.56,2025-03-31
2025-03-31,3033,0.68,2025-05-15
2025-06-30,3033,-0.34,2025-08-14
2025-09-30,3033,0.69,2025-11-14
2025-12-31,3033,0.78,2026-03-31
2026-03-31,3033,1.52,2026-05-15
2026-06-30,3033,1.86,2026-08-14
2019-03-31,3034,3.23,2019-05-15
2019-06-30,3034,3.5,2019-08-14
2019-09-30,3034,3.34,2019-11-14
2019-12-31,3034,2.96,2020-03-31
2020-03-31,3034,3.63,2020-05-15
2020-06-30,3034,4.2,2020-08-14
2020-09-30,3034,5.6,2020-11-14
2020-12-31,3034,5.99,2021-03-31
2021-03-31,3034,9.66,2021-05-15
2021-06-30,3034,16.08,2021-08-14
2021-09-30,3034,20.17,2021-11-14
2021-12-31,3034,17.97,2022-03-31
2022-03-31,3034,18.3,2022-05-15
2022-06-30,3034,13.95,2022-08-14
2022-09-30,3034,7.07,2022-11-14
2022-12-31,3034,6.64,2023-03-31
2023-03-31,3034,7.81,2023-05-15
2023-06-30,3034,11.29,2023-08-14
2023-09-30,3034,10.46,2023-11-14
2023-12-31,3034,8.76,2024-03-31
2024-03-31,3034,8.04,2024-05-15
2024-06-30,3034,8.86,2024-08-14
2024-09-30,3034,8.64,2024-11-14
2024-12-31,3034,7.89,2025-03-31
2025-03-31,3034,8.65,2025-05-15
2025-06-30,3034,6.14,2025-08-14
2025-09-30,3034,6.01,2025-11-14
2025-12-31,3034,6.07,2026-03-31
2026-03-31,3034,6.19,2026-05-15
2026-06-30,3034,10.4,2026-08-14
2019-03-31,3035,0.39,2019-05-15
2019-06-30,3035,0.22,2019-08-14
2019-09-30,3035,0.59,2019-11-14
2019-12-31,3035,0.2,2020-03-31
2020-03-31,3035,0.16,2020-05-15
2020-06-30,3035,0.58,2020-08-14
2020-09-30,3035,0.25,2020-11-14
2020-12-31,3035,0.09,2021-03-31
2021-03-31,3035,0.68,2021-05-15
2021-06-30,3035,0.73,2021-08-14
2021-09-30,3035,1.31,2021-11-14
2021-12-31,3035,1.93,2022-03-31
2022-03-31,3035,2.7,2022-05-15
2022-06-30,3035,2.66,2022-08-14
2022-09-30,3035,2.41,2022-11-14
2022-12-31,3035,2.11,2023-03-31
2023-03-31,3035,2.02,2023-05-15
2023-06-30,3035,1.66,2023-08-14
2023-09-30,3035,1.42,2023-11-14
2023-12-31,3035,1.28,2024-03-31
2024-03-31,3035,1.13,2024-05-15
2024-06-30,3035,1.0,2024-08-14
2024-09-30,3035,1.01,2024-11-14
2024-12-31,3035,0.9,2025-03-31
2025-03-31,3035,1.33,2025-05-15
2025-06-30,3035,0.1,2025-08-14
2025-09-30,3035,0.58,2025-11-14
2025-12-31,3035,0.8,2026-03-31
2026-03-31,3035,0.4,2026-05-15
2026-06-30,3035,0.76,2026-08-14
2019-03-31,3036,0.67,2019-05-15
2019-06-30,3036,1.06,2019-08-14
2019-09-30,3036,1.38,2019-11-14
2019-12-31,3036,1.19,2020-03-31
2020-03-31,3036,1.04,2020-05-15
2020-06-30,3036,1.07,2020-08-14
2020-09-30,3036,1.46,2020-11-14
2020-12-31,3036,1.6,2021-03-31
2021-03-31,3036,1.92,2021-05-15
2021-06-30,3036,2.54,2021-08-14
2021-09-30,3036,2.85,2021-11-14
2021-12-31,3036,2.66,2022-03-31
2022-03-31,3036,2.77,2022-05-15
2022-06-30,3036,2.25,2022-08-14
2022-09-30,3036,2.34,2022-11-14
2022-12-31,3036,1.28,2023-03-31
2023-03-31,3036,0.82,2023-05-15
2023-06-30,3036,0.79,2023-08-14
2023-09-30,3036,1.45,2023-11-14
2023-12-31,3036,1.18,2024-03-31
2024-03-31,3036,1.57,2024-05-15
2024-06-30,3036,1.7,2024-08-14
2024-09-30,3036,2.54,2024-11-14
2024-12-31,3036,2.28,2025-03-31
2025-03-31,3036,2.42,2025-05-15
2025-06-30,3036,2.28,2025-08-14
2025-09-30,3036,3.4,2025-11-14
2025-12-31,3036,3.5,2026-03-31
2026-03-31,3036,5.32,2026-05-15
2026-06-30,3036,7.68,2026-08-14
2019-03-31,3037,0.27,2019-05-15
2019-06-30,3037,0.36,2019-08-14
2019-09-30,3037,0.87,2019-11-14
2019-12-31,3037,0.74,2020-03-31
2020-03-31,3037,0.26,2020-05-15
2020-06-30,3037,0.99,2020-08-14
2020-09-30,3037,1.09,2020-11-14
2020-12-31,3037,1.4,2021-03-31
2021-03-31,3037,1.49,2021-05-15
2021-06-30,3037,1.25,2021-08-14
2021-09-30,3037,2.87,2021-11-14
2021-12-31,3037,3.38,2022-03-31
2022-03-31,3037,3.85,2022-05-15
2022-06-30,3037,5.44,2022-08-14
2022-09-30,3037,5.8,2022-11-14
2022-12-31,3037,4.99,2023-03-31
2023-03-31,3037,2.7,2023-05-15
2023-06-30,3037,1.57,2023-08-14
2023-09-30,3037,1.7,2023-11-14
2023-12-31,3037,1.91,2024-03-31
2024-03-31,3037,1.6,2024-05-15
2024-06-30,3037,1.05,2024-08-14
2024-09-30,3037,0.66,2024-11-14
2024-12-31,3037,0.04,2025-03-31
2025-03-31,3037,0.6,2025-05-15
2025-06-30,3037,0.02,2025-08-14
2025-09-30,3037,1.44,2025-11-14
2025-12-31,3037,2.32,2026-03-31
2026-03-31,3037,3.28,2026-05-15
2026-06-30,3037,8.45,2026-08-14
2019-03-31,3038,0.35,2019-05-15
2019-06-30,3038,0.55,2019-08-14
2019-09-30,3038,0.62,2019-11-14
2019-12-31,3038,0.21,2020-03-31
2020-03-31,3038,0.3,2020-05-15
2020-06-30,3038,0.68,2020-08-14
2020-09-30,3038,0.42,2020-11-14
2020-12-31,3038,0.18,2021-03-31
2021-03-31,3038,0.34,2021-05-15
2021-06-30,3038,0.4,2021-08-14
2021-09-30,3038,0.48,2021-11-14
2021-12-31,3038,0.37,2022-03-31
2022-03-31,3038,0.52,2022-05-15
2022-06-30,3038,0.79,2022-08-14
2022-09-30,3038,1.02,2022-11-14
2022-12-31,3038,0.5,2023-03-31
2023-03-31,3038,0.6,2023-05-15
2023-06-30,3038,0.86,2023-08-14
2023-09-30,3038,0.91,2023-11-14
2023-12-31,3038,0.44,2024-03-31
2024-03-31,3038,0.79,2024-05-15
2024-06-30,3038,0.57,2024-08-14
2024-09-30,3038,0.49,2024-11-14
2024-12-31,3038,0.36,2025-03-31
2025-03-31,3038,0.52,2025-05-15
2025-06-30,3038,-0.23,2025-08-14
2025-09-30,3038,0.54,2025-11-14
2025-12-31,3038,0.28,2026-03-31
2026-03-31,3038,0.37,2026-05-15
2026-06-30,3038,0.28,2026-08-14
2019-03-31,3040,0.31,2019-05-15
2019-06-30,3040,0.3,2019-08-14
2019-09-30,3040,0.44,2019-11-14
2019-12-31,3040,0.31,2020-03-31
2020-03-31,3040,0.78,2020-05-15
2020-06-30,3040,2.44,2020-08-14
2020-09-30,3040,2.5,2020-11-14
2020-12-31,3040,0.62,2021-03-31
2021-03-31,3040,0.64,2021-05-15
2021-06-30,3040,0.66,2021-08-14
2021-09-30,3040,0.48,2021-11-14
2021-12-31,3040,0.19,2022-03-31
2022-03-31,3040,0.35,2022-05-15
2022-06-30,3040,0.32,2022-08-14
2022-09-30,3040,0.77,2022-11-14
2022-12-31,3040,0.16,2023-03-31
2023-03-31,3040,0.12,2023-05-15
2023-06-30,3040,0.25,2023-08-14
2023-09-30,3040,0.39,2023-11-14
2023-12-31,3040,0.26,2024-03-31
2024-03-31,3040,0.16,2024-05-15
2024-06-30,3040,0.21,2024-08-14
2024-09-30,3040,0.12,2024-11-14
2024-12-31,3040,0.24,2025-03-31
2025-03-31,3040,0.49,2025-05-15
2025-06-30,3040,-0.1,2025-08-14
2025-09-30,3040,-0.08,2025-11-14
2025-12-31,3040,0.01,2026-03-31
2026-03-31,3040,0.04,2026-05-15
2026-06-30,3040,-0.14,2026-08-14
2019-03-31,3041,-0.21,2019-05-15
2019-06-30,3041,-0.45,2019-08-14
2019-09-30,3041,-0.27,2019-11-14
2019-12-31,3041,-0.37,2020-03-31
2020-03-31,3041,-0.15,2020-05-15
2020-06-30,3041,-0.37,2020-08-14
2020-09-30,3041,-0.37,2020-11-14
2020-12-31,3041,-0.37,2021-03-31
2021-03-31,3041,-0.41,2021-05-15
2021-06-30,3041,-0.11,2021-08-14
2021-09-30,3041,0.0,2021-11-14
2021-12-31,3041,0.05,2022-03-31
2022-03-31,3041,0.06,2022-05-15
2022-06-30,3041,0.17,2022-08-14
2022-09-30,3041,0.0,2022-11-14
2022-12-31,3041,-0.17,2023-03-31
2023-03-31,3041,-0.64,2023-05-15
2023-06-30,3041,-1.45,2023-08-14
2023-09-30,3041,-1.32,2023-11-14
2023-12-31,3041,-5.33,2024-03-31
2024-03-31,3041,-0.7,2024-05-15
2024-06-30,3041,-0.27,2024-08-14
2024-09-30,3041,-0.28,2024-11-14
2024-12-31,3041,-0.52,2025-03-31
2025-03-31,3041,-0.4,2025-05-15
2025-06-30,3041,-0.7,2025-08-14
2025-09-30,3041,-1.02,2025-11-14
2025-12-31,3041,-1.33,2026-03-31
2026-03-31,3041,-0.48,2026-05-15
2026-06-30,3041,-0.21,2026-08-14
2019-03-31,3042,0.25,2019-05-15
2019-06-30,3042,0.44,2019-08-14
2019-09-30,3042,0.76,2019-11-14
2019-12-31,3042,0.72,2020-03-31
2020-03-31,3042,0.83,2020-05-15
2020-06-30,3042,1.19,2020-08-14
2020-09-30,3042,1.35,2020-11-14
2020-12-31,3042,1.24,2021-03-31
2021-03-31,3042,2.04,2021-05-15
2021-06-30,3042,2.97,2021-08-14
2021-09-30,3042,2.84,2021-11-14
2021-12-31,3042,2.21,2022-03-31
2022-03-31,3042,2.16,2022-05-15
2022-06-30,3042,2.72,2022-08-14
2022-09-30,3042,2.75,2022-11-14
2022-12-31,3042,1.43,2023-03-31
2023-03-31,3042,0.93,2023-05-15
2023-06-30,3042,1.35,2023-08-14
2023-09-30,3042,1.94,2023-11-14
2023-12-31,3042,1.31,2024-03-31
2024-03-31,3042,1.73,2024-05-15
2024-06-30,3042,1.67,2024-08-14
2024-09-30,3042,1.5,2024-11-14
2024-12-31,3042,1.62,2025-03-31
2025-03-31,3042,1.38,2025-05-15
2025-06-30,3042,1.08,2025-08-14
2025-09-30,3042,1.49,2025-11-14
2025-12-31,3042,1.33,2026-03-31
2026-03-31,3042,1.32,2026-05-15
2026-06-30,3042,1.64,2026-08-14
2019-03-31,3043,0.0,2019-05-15
2019-06-30,3043,0.33,2019-08-14
2019-09-30,3043,0.14,2019-11-14
2019-12-31,3043,-0.08,2020-03-31
2020-03-31,3043,-0.01,2020-05-15
2020-06-30,3043,-0.08,2020-08-14
2020-09-30,3043,0.03,2020-11-14
2020-12-31,3043,-0.19,2021-03-31
2021-03-31,3043,-0.01,2021-05-15
2021-06-30,3043,0.03,2021-08-14
2021-09-30,3043,-0.11,2021-11-14
2021-12-31,3043,0.08,2022-03-31
2022-03-31,3043,0.04,2022-05-15
2022-06-30,3043,0.27,2022-08-14
2022-09-30,3043,0.16,2022-11-14
2022-12-31,3043,2.19,2023-03-31
2023-03-31,3043,0.24,2023-05-15
2023-06-30,3043,1.5,2023-08-14
2023-09-30,3043,0.0,2023-11-14
2023-12-31,3043,-1.86,2024-03-31
2024-03-31,3043,0.37,2024-05-15
2024-06-30,3043,-0.1,2024-08-14
2024-09-30,3043,0.25,2024-11-14
2024-12-31,3043,0.43,2025-03-31
2025-03-31,3043,0.31,2025-05-15
2025-06-30,3043,-0.74,2025-08-14
2025-09-30,3043,-0.08,2025-11-14
2025-12-31,3043,-2.16,2026-03-31
2026-03-31,3043,0.05,2026-05-15
2026-06-30,3043,0.44,2026-08-14
2019-03-31,3044,2.05,2019-05-15
2019-06-30,3044,2.45,2019-08-14
2019-09-30,3044,3.82,2019-11-14
2019-12-31,3044,3.17,2020-03-31
2020-03-31,3044,1.86,2020-05-15
2020-06-30,3044,2.5,2020-08-14
2020-09-30,3044,3.81,2020-11-14
2020-12-31,3044,3.48,2021-03-31
2021-03-31,3044,2.68,2021-05-15
2021-06-30,3044,2.53,2021-08-14
2021-09-30,3044,3.04,2021-11-14
2021-12-31,3044,2.9,2022-03-31
2022-03-31,3044,2.75,2022-05-15
2022-06-30,3044,2.79,2022-08-14
2022-09-30,3044,3.09,2022-11-14
2022-12-31,3044,3.17,2023-03-31
2023-03-31,3044,2.18,2023-05-15
2023-06-30,3044,1.84,2023-08-14
2023-09-30,3044,4.07,2023-11-14
2023-12-31,3044,3.46,2024-03-31
2024-03-31,3044,3.5,2024-05-15
2024-06-30,3044,3.78,2024-08-14
2024-09-30,3044,4.42,2024-11-14
2024-12-31,3044,4.24,2025-03-31
2025-03-31,3044,4.48,2025-05-15
2025-06-30,3044,4.65,2025-08-14
2025-09-30,3044,5.62,2025-11-14
2025-12-31,3044,4.7,2026-03-31
2026-03-31,3044,5.61,2026-05-15
2026-06-30,3044,7.41,2026-08-14
2019-03-31,3045,1.13,2019-05-15
2019-06-30,3045,1.16,2019-08-14
2019-09-30,3045,1.17,2019-11-14
2019-12-31,3045,1.05,2020-03-31
2020-03-31,3045,1.18,2020-05-15
2020-06-30,3045,1.08,2020-08-14
2020-09-30,3045,1.01,2020-11-14
2020-12-31,3045,0.74,2021-03-31
2021-03-31,3045,1.01,2021-05-15
2021-06-30,3045,1.01,2021-08-14
2021-09-30,3045,1.0,2021-11-14
2021-12-31,3045,0.88,2022-03-31
2022-03-31,3045,0.97,2022-05-15
2022-06-30,3045,1.06,2022-08-14
2022-09-30,3045,1.0,2022-11-14
2022-12-31,3045,0.88,2023-03-31
2023-03-31,3045,0.96,2023-05-15
2023-06-30,3045,1.08,2023-08-14
2023-09-30,3045,1.04,2023-11-14
2023-12-31,3045,1.25,2024-03-31
2024-03-31,3045,0.98,2024-05-15
2024-06-30,3045,1.07,2024-08-14
2024-09-30,3045,1.38,2024-11-14
2024-12-31,3045,1.14,2025-03-31
2025-03-31,3045,1.21,2025-05-15
2025-06-30,3045,1.09,2025-08-14
2025-09-30,3045,1.19,2025-11-14
2025-12-31,3045,1.28,2026-03-31
2026-03-31,3045,1.37,2026-05-15
2026-06-30,3045,1.49,2026-08-14
2019-03-31,3046,0.05,2019-05-15
2019-06-30,3046,0.06,2019-08-14
2019-09-30,3046,-0.04,2019-11-14
2019-12-31,3046,-2.42,2020-03-31
2020-03-31,3046,-0.64,2020-05-15
2020-06-30,3046,0.01,2020-08-14
2020-09-30,3046,-0.39,2020-11-14
2020-12-31,3046,-0.3,2021-03-31
2021-03-31,3046,0.13,2021-05-15
2021-06-30,3046,0.16,2021-08-14
2021-09-30,3046,1.08,2021-11-14
2021-12-31,3046,0.45,2022-03-31
2022-03-31,3046,0.43,2022-05-15
2022-06-30,3046,0.94,2022-08-14
2022-09-30,3046,0.66,2022-11-14
2022-12-31,3046,0.76,2023-03-31
2023-03-31,3046,0.74,2023-05-15
2023-06-30,3046,0.84,2023-08-14
2023-09-30,3046,0.94,2023-11-14
2023-12-31,3046,0.62,2024-03-31
2024-03-31,3046,0.98,2024-05-15
2024-06-30,3046,1.01,2024-08-14
2024-09-30,3046,1.25,2024-11-14
2024-12-31,3046,0.59,2025-03-31
2025-03-31,3046,1.11,2025-05-15
2025-06-30,3046,0.8,2025-08-14
2025-09-30,3046,1.42,2025-11-14
2025-12-31,3046,0.68,2026-03-31
2026-03-31,3046,1.2,2026-05-15
2026-06-30,3046,1.55,2026-08-14
2019-03-31,3047,0.42,2019-05-15
2019-06-30,3047,0.06,2019-08-14
2019-09-30,3047,-0.17,2019-11-14
2019-12-31,3047,0.02,2020-03-31
2020-03-31,3047,-0.17,2020-05-15
2020-06-30,3047,0.28,2020-08-14
2020-09-30,3047,0.46,2020-11-14
2020-12-31,3047,0.0,2021-03-31
2021-03-31,3047,-0.16,2021-05-15
2021-06-30,3047,-0.17,2021-08-14
2021-09-30,3047,0.06,2021-11-14
2021-12-31,3047,-0.02,2022-03-31
2022-03-31,3047,0.15,2022-05-15
2022-06-30,3047,0.47,2022-08-14
2022-09-30,3047,0.6,2022-11-14
2022-12-31,3047,0.04,2023-03-31
2023-03-31,3047,0.02,2023-05-15
2023-06-30,3047,0.09,2023-08-14
2023-09-30,3047,0.02,2023-11-14
2023-12-31,3047,-0.28,2024-03-31
2024-03-31,3047,-0.29,2024-05-15
2024-06-30,3047,0.4,2024-08-14
2024-09-30,3047,0.35,2024-11-14
2024-12-31,3047,0.04,2025-03-31
2025-03-31,3047,0.2,2025-05-15
2025-06-30,3047,-0.44,2025-08-14
2025-09-30,3047,-0.26,2025-11-14
2025-12-31,3047,-0.4,2026-03-31
2026-03-31,3047,-0.1,2026-05-15
2026-06-30,3047,-0.21,2026-08-14
2019-03-31,3048,0.09,2019-05-15
2019-06-30,3048,0.5,2019-08-14
2019-09-30,3048,0.67,2019-11-14
2019-12-31,3048,0.39,2020-03-31
2020-03-31,3048,0.43,2020-05-15
2020-06-30,3048,0.57,2020-08-14
2020-09-30,3048,1.03,2020-11-14
2020-12-31,3048,1.11,2021-03-31
2021-03-31,3048,1.2,2021-05-15
2021-06-30,3048,1.06,2021-08-14
2021-09-30,3048,1.22,2021-11-14
2021-12-31,3048,1.35,2022-03-31
2022-03-31,3048,1.25,2022-05-15
2022-06-30,3048,1.01,2022-08-14
2022-09-30,3048,0.65,2022-11-14
2022-12-31,3048,0.22,2023-03-31
2023-03-31,3048,-0.01,2023-05-15
2023-06-30,3048,-0.16,2023-08-14
2023-09-30,3048,0.08,2023-11-14
2023-12-31,3048,0.11,2024-03-31
2024-03-31,3048,0.28,2024-05-15
2024-06-30,3048,-0.05,2024-08-14
2024-09-30,3048,-2.38,2024-11-14
2024-12-31,3048,0.04,2025-03-31
2025-03-31,3048,0.45,2025-05-15
2025-06-30,3048,-0.01,2025-08-14
2025-09-30,3048,0.7,2025-11-14
2025-12-31,3048,0.87,2026-03-31
2026-03-31,3048,1.22,2026-05-15
2026-06-30,3048,1.92,2026-08-14
2019-03-31,3049,0.32,2019-05-15
2019-06-30,3049,0.39,2019-08-14
2019-09-30,3049,0.37,2019-11-14
2019-12-31,3049,0.27,2020-03-31
2020-03-31,3049,0.19,2020-05-15
2020-06-30,3049,-0.11,2020-08-14
2020-09-30,3049,0.09,2020-11-14
2020-12-31,3049,0.26,2021-03-31
2021-03-31,3049,0.3,2021-05-15
2021-06-30,3049,0.43,2021-08-14
2021-09-30,3049,0.24,2021-11-14
2021-12-31,3049,0.27,2022-03-31
2022-03-31,3049,0.07,2022-05-15
2022-06-30,3049,0.12,2022-08-14
2022-09-30,3049,-0.1,2022-11-14
2022-12-31,3049,-0.06,2023-03-31
2023-03-31,3049,-0.21,2023-05-15
2023-06-30,3049,-0.13,2023-08-14
2023-09-30,3049,-0.35,2023-11-14
2023-12-31,3049,-0.43,2024-03-31
2024-03-31,3049,-0.29,2024-05-15
2024-06-30,3049,-0.24,2024-08-14
2024-09-30,3049,-0.37,2024-11-14
2024-12-31,3049,-0.2,2025-03-31
2025-03-31,3049,-0.24,2025-05-15
2025-06-30,3049,-0.23,2025-08-14
2025-09-30,3049,-0.19,2025-11-14
2025-12-31,3049,0.02,2026-03-31
2026-03-31,3049,-0.04,2026-05-15
2026-06-30,3049,0.54,2026-08-14
2019-03-31,3050,0.31,2019-05-15
2019-06-30,3050,0.2,2019-08-14
2019-09-30,3050,0.36,2019-11-14
2019-12-31,3050,-0.12,2020-03-31
2020-03-31,3050,-0.04,2020-05-15
2020-06-30,3050,0.41,2020-08-14
2020-09-30,3050,0.35,2020-11-14
2020-12-31,3050,0.08,2021-03-31
2021-03-31,3050,0.17,2021-05-15
2021-06-30,3050,0.24,2021-08-14
2021-09-30,3050,0.42,2021-11-14
2021-12-31,3050,0.07,2022-03-31
2022-03-31,3050,0.07,2022-05-15
2022-06-30,3050,0.0,2022-08-14
2022-09-30,3050,0.32,2022-11-14
2022-12-31,3050,0.32,2023-03-31
2023-03-31,3050,0.2,2023-05-15
2023-06-30,3050,0.14,2023-08-14
2023-09-30,3050,0.25,2023-11-14
2023-12-31,3050,-0.09,2024-03-31
2024-03-31,3050,0.42,2024-05-15
2024-06-30,3050,0.06,2024-08-14
2024-09-30,3050,0.18,2024-11-14
2024-12-31,3050,-0.11,2025-03-31
2025-03-31,3050,0.09,2025-05-15
2025-06-30,3050,-0.26,2025-08-14
2025-09-30,3050,0.19,2025-11-14
2025-12-31,3050,0.02,2026-03-31
