stock_id,stock_name,industry_category,observations,WMAPE,SMAPE,MedianAPE,MAPE,MAE,RMSE,MASE,Bias,UnderestimateRate,DirectionAccuracy
3028,增你強,電子通路業,12,4.381286808790236,4.267625624148661,2.242027009419341,4.1063174230476776,151314.68793223507,215772.73442873245,0.2533721483151122,-105359.86719747055,50.0,100.0
6154,順發,電子通路業,12,4.397459231612989,4.446450827668671,4.823433431529589,4.427578216844805,14389.3770913321,16637.406062905175,0.2663676099285361,-3198.8284059609337,66.66666666666666,66.66666666666666
7716,昱臺國際,航運業,4,4.409763706358689,4.263070513096585,2.168419906437222,4.449395037830511,6643.75,9945.249783187952,0.28183211202146097,2992.25,75.0,0.0
5234,達興材料,電子工業,12,4.422865074859157,4.56690625997119,3.487702900576491,4.506314299254572,17064.069517126063,20712.11958020445,0.3598310165453406,-2683.155816427878,58.333333333333336,75.0
6548,長科*,半導體業,12,4.453800430894531,4.554438167023445,4.436288440473656,4.53270616662938,49838.761698780894,58546.97869550035,0.30594775477341457,-7766.991455713093,50.0,66.66666666666666
2105,正新,橡膠工業,12,4.469431977937571,4.5121982737245325,3.1775387363216354,4.580216093051868,338017.6281919791,456472.5110817663,0.366204067043701,83111.47887857747,50.0,66.66666666666666
2385,群光,電子零組件業,12,4.494034040717411,4.468681445557143,3.991894512324384,4.542858432370768,358253.2260514008,423746.27782452974,0.39029719383615663,121810.33767328357,41.66666666666667,66.66666666666666
6844,諾貝兒,生技醫療業,12,4.5001546015662655,4.479103146469157,4.223213036956726,4.446854260633634,12923.682739544884,15407.231314179257,0.9461658901166391,-2487.131866441021,50.0,75.0
6615,慧智,生技醫療業,12,4.503944239919441,4.450380116165561,3.2235276940240754,4.509439524259777,1447.6652641686399,2039.2791004076207,0.4496247089286851,-108.27112088024144,66.66666666666666,66.66666666666666
2901,欣欣,貿易百貨,12,4.5168368619402415,4.657458935325048,3.671176007873362,4.7234316113681585,492.1432523848539,678.8022020319744,0.28052274313863,-38.53814496431536,50.0,58.333333333333336
8424,惠普,建材營造,12,4.553493185251268,4.765331693949279,3.3194406190894954,4.554143146767972,4105.577444351064,6647.911498114787,0.3852721355399695,-923.9262521930372,50.0,83.33333333333334
3551,世禾,綠能環保類,12,4.560316343135662,4.597415087963772,3.289262367950864,4.548530082589383,11370.027723841087,13531.361580697609,0.6423634627518832,-3490.0134561110704,66.66666666666666,41.66666666666667
1732,毛寶,化學生技醫療,12,4.562615310097435,4.548624966979687,3.537146194735774,4.58168555272014,2573.6990550168866,3303.1997319764278,0.49071502140238127,-62.41711206399062,50.0,66.66666666666666
2352,佳世達,電子工業,12,4.575790678425855,4.525142221690243,3.833994375999461,4.548499203737089,793913.0478288257,949434.2791601687,0.3806463657742474,101584.18979148334,50.0,75.0
6672,騰輝電子-KY,電子零組件業,12,4.586872462821392,4.684403947501767,4.6784079147751445,4.688422795475583,16284.142609791152,20303.270517270426,0.13851188476875212,-4602.548849765551,75.0,75.0
4953,緯軟,資訊服務業,12,4.5889162046727625,4.576959399194363,4.784285637720128,4.534897635451833,44373.144744770914,51687.694404489914,0.4834750717301928,-18778.308092669602,66.66666666666666,58.333333333333336
3317,尼克森,半導體業,12,4.621855371084563,4.601545122747854,4.171632049987934,4.673140538504963,10423.866847260288,11907.21343519407,0.3157485214444983,2759.402372409813,50.0,83.33333333333334
3714,富采,光電業,12,4.623043099410962,4.561919828737956,4.976266182315301,4.586499402734789,85460.09150938333,102989.04979981174,0.14157066621912331,11054.7199153736,50.0,50.0
3227,原相,半導體業,12,4.624955866230977,4.5705740450018775,2.66906025895569,4.846687882753839,35176.95953122596,58078.17563855258,0.1772388970145535,16647.900726145424,58.333333333333336,75.0
9951,皇田,電機機械,12,4.663452697487272,4.590546529414591,2.771500383873305,4.625439199671534,24576.706612604423,33594.71749593226,0.3256844718670506,5642.534757771388,33.33333333333333,75.0
4111,濟生,生技醫療業,12,4.683855427694972,4.711867989640605,3.255557491895346,4.77229095136528,5372.694432594646,6494.212442125254,0.5412355842718127,1988.007722381175,25.0,83.33333333333334
3532,台勝科,電子工業,12,4.69618672535882,4.889535577209758,4.086041174562392,4.704307887616074,48270.11921107185,69894.30189831152,0.27176786940300063,-25668.72632110503,75.0,50.0
2002,中鋼,鋼鐵工業,12,4.697800419558525,4.584039313407468,2.8980334554373663,4.7603864780000835,1241610.1102369956,1767320.3228701507,0.18842770927581662,546049.2357810804,41.66666666666667,66.66666666666666
3221,台嘉碩,通信網路業,12,4.722898416882488,4.697620303066721,3.176105757168015,4.61747557214861,8780.47819803006,11104.786662483133,0.16781301885178637,-1882.577053229783,50.0,50.0
2608,嘉里大榮,航運業,12,4.727327586137306,4.68975994126953,3.119704560117129,4.804827742706545,50570.232303134864,70530.51558156639,0.6267894924850622,15417.872618475114,41.66666666666667,66.66666666666666
2610,華航,航運業,12,4.7302845149045325,4.70645093744191,3.3250900123015223,4.783853143401725,824213.8796746569,1141425.25236945,0.29369806830029993,103264.11195441708,33.33333333333333,91.66666666666666
4766,南寶,化學生技醫療,12,4.732790035486379,4.824238520713545,3.557297904737962,4.873232051694369,91501.79843822891,115590.37438486534,0.3956406252930083,11364.960184580239,41.66666666666667,58.333333333333336
4104,佳醫,生技醫療業,12,4.743227290713673,4.8104644818740026,2.8301719392323723,4.807866107796718,34739.41644063398,48607.54805609718,0.6542630907717711,1305.054236338823,58.333333333333336,66.66666666666666
4121,優盛,生技醫療業,12,4.744890744380541,4.766149305906798,3.7592110109472205,4.855042323313459,15023.743609856489,18034.72536749071,0.39828648912454145,3602.1868194595495,41.66666666666667,66.66666666666666
3045,台灣大,電子工業,12,4.750525024046333,4.236560496000832,1.964300057152739,4.141232249107877,786863.4378630285,1410831.4131220775,0.6858957282857272,-70818.81490405386,33.33333333333333,91.66666666666666
4207,環泰,食品工業,12,4.756880727084352,4.819318144312382,3.740611420080933,4.779326255249696,20475.15667154008,26696.03704182408,0.4869632884868717,1280.8347396852962,25.0,50.0
2926,誠品生活,文化創意業,12,4.7725116784568185,4.7187065552610115,4.60381410332019,4.690509708696832,27728.105928460045,33243.853664604496,0.42959248155123914,-3531.146613033765,58.333333333333336,91.66666666666666
1303,南亞,塑膠工業,12,4.77444129673689,4.822664715422371,2.321129002428737,4.807524199810344,1034075.8734894112,1417468.956638049,0.17897593626317018,137717.4767320389,33.33333333333333,58.333333333333336
6498,久禾光,光電業,9,4.777453644256542,4.966342265158199,2.4942859982112693,4.7993100258206605,5200.555555555556,7326.282921403216,0.7565879170533434,-1923.2222222222222,66.66666666666666,0.0
9926,新海,油電燃氣業,12,4.791888810981491,4.7225185194386485,4.130341881546664,4.677217936901329,9862.605652151966,12498.298900473053,0.7682860367942212,-1407.6120113407985,50.0,91.66666666666666
3707,漢磊,半導體業,12,4.799907881692976,5.068346185456742,4.72518640705637,4.980284694069969,23063.44537368417,27738.569348500674,0.21665511159297923,-13787.817619968104,75.0,41.66666666666667
8284,三竹,資訊服務業,12,4.8122891050367995,4.847166554367406,3.5986850099042025,4.893455036686854,11858.883939132977,13945.78034458206,0.6055640889895205,-271.23482000215637,58.333333333333336,83.33333333333334
6168,宏齊,電子工業,12,4.820271123685179,5.060908853400249,1.4322521207448098,4.810839626017407,8320.028973036804,13686.406140235598,0.2290023714626773,-2777.7569028725216,41.66666666666667,66.66666666666666
1225,福懋油,食品工業,12,4.83915132545379,4.743638445851229,3.345083524871261,4.747761490717125,49174.66537454492,62879.09158510938,0.31496031408644715,2311.550829821024,41.66666666666667,66.66666666666666
2114,鑫永銓,橡膠工業,12,4.845460908033786,5.4367784444418525,1.672391772508223,5.4369536217698196,6443.978461594133,11049.166972639056,0.32996055044541356,-1700.5169846660513,58.333333333333336,75.0
6679,鈺太,半導體業,12,4.85161154279272,4.685876269287573,3.105087987238385,4.771833171355616,7947.299534950565,11306.366019426385,0.15214768990997482,573.567524508709,66.66666666666666,66.66666666666666
3710,連展投控,電子零組件業,12,4.871420072115681,4.775433225204718,5.12185423512147,4.867080757314829,28194.73202209006,32792.035272400164,0.33025110415283593,12958.470940387051,41.66666666666667,66.66666666666666
3016,嘉晶,電子工業,12,4.8817711020526815,4.90629755103999,4.5196306300061595,4.815154150820723,15831.98236193018,18611.1127294733,0.2480553159437865,-7790.243233762604,66.66666666666666,16.666666666666664
2206,三陽工業,汽車工業,12,4.890055055079468,4.853472488568228,2.147046540799709,4.981145267609726,255285.7601803327,386498.50820592424,0.3713602372228369,73553.52973585296,41.66666666666667,83.33333333333334
8358,金居,電子零組件業,12,4.893207826291224,4.9485944459126046,4.080076070152281,4.847671555412608,32131.987250188453,39008.22883153396,0.23600832474058267,-14999.864237452537,66.66666666666666,66.66666666666666
